Multi-channel current sampling measurement data file. Number of NWFETs measured:  5

Channel settings:
SMU1 (Id sampling channel): 	Voltage: 0.250V
SMU2 (Is sampling channel): 	Voltage: 0.000V
SMU3 (Vd biasing channel): 	Voltage: 0.250V
SMU4 (gate channel): 	Voltage: 1.150V

Measurement comments:



Time (s) [NW12]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW13]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW14]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW15]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW22]	SMU1	SMU2	SMU3	SMU4	

657.887000	1.683100E-8	-1.665150E-8	-1.000000E-12	1.898220E-9	659.753000	1.976400E-8	-1.949200E-8	0.000000	1.901695E-9	661.603000	2.371200E-8	-2.380050E-8	-5.000000E-13	1.961765E-9	663.467000	2.285550E-8	-2.292950E-8	5.000000E-13	1.873025E-9	665.333000	2.605800E-8	-2.598350E-8	-1.500000E-12	1.860985E-9
667.224000	1.655700E-8	-1.697200E-8	0.000000	1.996095E-9	669.070000	1.963100E-8	-1.963750E-8	-1.000000E-12	1.870380E-9	670.952000	2.390900E-8	-2.352000E-8	0.000000	1.890175E-9	672.832000	2.280800E-8	-2.260900E-8	0.000000	1.874370E-9	674.721000	2.609300E-8	-2.562900E-8	-5.000000E-13	1.894615E-9
676.623000	1.674300E-8	-1.655600E-8	5.000000E-13	2.000730E-9	678.484000	1.963200E-8	-1.937800E-8	0.000000	1.923185E-9	680.334000	2.324150E-8	-2.346650E-8	-2.500000E-12	1.902680E-9	682.215000	2.352300E-8	-2.334300E-8	-1.500000E-12	1.961375E-9	684.094000	2.600200E-8	-2.569850E-8	-5.000000E-13	1.965085E-9
685.995000	1.686000E-8	-1.675850E-8	-5.000000E-13	1.992780E-9	687.859000	2.019350E-8	-1.978800E-8	5.000000E-13	1.916580E-9	689.727000	2.370450E-8	-2.343600E-8	0.000000	1.887445E-9	691.574000	2.352800E-8	-2.328800E-8	1.000000E-12	1.854950E-9	693.465000	2.685450E-8	-2.704350E-8	-5.000000E-13	1.918005E-9
695.375000	1.728500E-8	-1.688400E-8	-5.000000E-13	2.031555E-9	697.239000	2.020150E-8	-1.986000E-8	-5.000000E-13	1.984545E-9	699.115000	2.387250E-8	-2.376500E-8	-5.000000E-13	1.974135E-9	700.976000	2.275500E-8	-2.261900E-8	5.000000E-13	1.919895E-9	702.844000	2.613000E-8	-2.574900E-8	0.000000	1.954775E-9
704.756000	1.680550E-8	-1.666050E-8	-5.000000E-13	1.893360E-9	706.640000	1.970550E-8	-1.943600E-8	-5.000000E-13	1.871060E-9	708.505000	2.348400E-8	-2.337750E-8	-1.000000E-12	1.828340E-9	710.367000	2.306050E-8	-2.261200E-8	-5.000000E-13	1.939340E-9	712.236000	2.620450E-8	-2.564500E-8	-5.000000E-13	1.867845E-9
714.137000	1.670250E-8	-1.671450E-8	0.000000	1.919500E-9	715.984000	2.016100E-8	-2.014300E-8	-5.000000E-13	1.951865E-9	717.851000	2.279650E-8	-2.279900E-8	-5.000000E-13	1.847790E-9	719.716000	2.307750E-8	-2.277700E-8	0.000000	1.910845E-9	721.565000	2.622350E-8	-2.618950E-8	0.000000	1.988135E-9
723.442000	1.697400E-8	-1.681550E-8	-1.000000E-12	1.975860E-9	725.307000	2.014250E-8	-2.005550E-8	-5.000000E-13	1.868155E-9	727.173000	2.357350E-8	-2.340200E-8	-5.000000E-13	1.986415E-9	729.036000	2.306400E-8	-2.276600E-8	0.000000	1.982065E-9	730.883000	2.621300E-8	-2.633150E-8	-1.500000E-12	1.867230E-9
732.795000	1.741300E-8	-1.720150E-8	0.000000	1.925275E-9	734.646000	2.026650E-8	-2.015750E-8	-1.500000E-12	1.909440E-9	736.536000	2.337350E-8	-2.333900E-8	0.000000	1.894785E-9	738.384000	2.306250E-8	-2.303550E-8	-1.500000E-12	1.925365E-9	740.273000	2.639950E-8	-2.628500E-8	-5.000000E-13	1.915995E-9
742.168000	1.694950E-8	-1.667950E-8	-5.000000E-13	1.899590E-9	744.033000	2.038700E-8	-2.018250E-8	0.000000	1.919195E-9	745.888000	2.372000E-8	-2.315200E-8	-1.000000E-12	1.938110E-9	747.749000	2.316050E-8	-2.285150E-8	-1.500000E-12	1.844490E-9	749.637000	2.626150E-8	-2.591850E-8	0.000000	1.909135E-9
751.550000	1.732400E-8	-1.702600E-8	5.000000E-13	1.915555E-9	753.417000	2.030100E-8	-2.015050E-8	-1.500000E-12	1.951415E-9	755.292000	2.379500E-8	-2.366000E-8	-1.000000E-12	1.908000E-9	757.172000	2.357150E-8	-2.310350E-8	-1.500000E-12	1.893355E-9	759.055000	2.604150E-8	-2.607000E-8	-1.500000E-12	1.934015E-9
760.970000	1.719700E-8	-1.729500E-8	-1.000000E-12	1.921240E-9	762.849000	1.996100E-8	-1.982500E-8	1.500000E-12	1.874215E-9	764.727000	2.367550E-8	-2.351300E-8	-5.000000E-13	1.906350E-9	766.591000	2.306100E-8	-2.293800E-8	-1.000000E-12	1.894985E-9	768.454000	2.565150E-8	-2.550250E-8	0.000000	1.912750E-9
770.332000	1.728750E-8	-1.720500E-8	-1.500000E-12	1.915875E-9	772.211000	1.940550E-8	-1.905050E-8	-2.000000E-12	1.922560E-9	774.095000	2.359600E-8	-2.336400E-8	-1.500000E-12	1.916095E-9	775.960000	2.324000E-8	-2.298900E-8	-2.000000E-12	1.989810E-9	777.840000	2.618700E-8	-2.586400E-8	-5.000000E-13	1.974020E-9
779.736000	1.764950E-8	-1.709250E-8	-2.000000E-12	1.935720E-9	781.618000	2.007900E-8	-1.986450E-8	-2.000000E-12	1.905785E-9	783.497000	2.380250E-8	-2.348200E-8	-1.500000E-12	1.913850E-9	785.386000	2.330300E-8	-2.314450E-8	-1.500000E-12	2.000805E-9	787.266000	2.604650E-8	-2.572300E-8	-5.000000E-13	2.001105E-9
789.163000	1.769400E-8	-1.746000E-8	-1.000000E-12	1.990805E-9	791.048000	1.980850E-8	-1.956150E-8	-3.000000E-12	1.950660E-9	792.935000	2.394450E-8	-2.384450E-8	-1.000000E-12	1.907510E-9	794.814000	2.359500E-8	-2.318550E-8	0.000000	1.897130E-9	796.660000	2.584800E-8	-2.565900E-8	-1.000000E-12	1.882645E-9
798.571000	1.740950E-8	-1.719850E-8	0.000000	2.005310E-9	800.448000	1.977250E-8	-1.970400E-8	-2.000000E-12	1.963795E-9	802.328000	2.450300E-8	-2.426250E-8	0.000000	1.922330E-9	804.179000	2.358550E-8	-2.305500E-8	5.000000E-13	1.877855E-9	806.043000	2.621600E-8	-2.595550E-8	0.000000	1.941290E-9
807.951000	1.758900E-8	-1.729700E-8	-5.000000E-13	2.018305E-9	809.809000	1.967650E-8	-1.950700E-8	-1.000000E-12	1.923345E-9	811.677000	2.374300E-8	-2.348950E-8	-1.000000E-12	1.890380E-9	813.544000	2.376250E-8	-2.330550E-8	5.000000E-13	1.915175E-9	815.417000	2.657850E-8	-2.621900E-8	-2.000000E-12	1.897860E-9
817.336000	1.797850E-8	-1.781800E-8	-1.500000E-12	1.931020E-9	819.199000	2.013400E-8	-1.988900E-8	-2.000000E-12	1.918795E-9	821.091000	2.411850E-8	-2.374650E-8	0.000000	1.752195E-9	822.938000	2.302750E-8	-2.292450E-8	0.000000	1.813550E-9	824.794000	2.644450E-8	-2.666700E-8	0.000000	1.844305E-9
826.673000	1.812400E-8	-1.811300E-8	-2.000000E-12	1.942725E-9	828.553000	1.978250E-8	-1.978600E-8	-1.500000E-12	1.937995E-9	830.417000	2.426300E-8	-2.370300E-8	-1.000000E-12	2.001625E-9	832.282000	2.342250E-8	-2.290600E-8	-3.500000E-12	1.963375E-9	834.159000	2.708950E-8	-2.713300E-8	-5.000000E-13	1.926330E-9
836.063000	1.795650E-8	-1.771900E-8	0.000000	1.952725E-9	837.908000	2.030750E-8	-2.015100E-8	-5.000000E-13	1.915155E-9	839.770000	2.365300E-8	-2.373500E-8	-1.000000E-12	1.933395E-9	841.648000	2.378750E-8	-2.354250E-8	0.000000	1.921815E-9	843.493000	2.672600E-8	-2.637500E-8	0.000000	1.922195E-9
845.371000	1.811800E-8	-1.812750E-8	-5.000000E-13	1.989065E-9	847.233000	2.016600E-8	-2.017400E-8	-1.000000E-12	1.903080E-9	849.101000	2.434850E-8	-2.383900E-8	-5.000000E-13	1.897230E-9	850.965000	2.354800E-8	-2.322600E-8	0.000000	1.977430E-9	852.812000	2.662750E-8	-2.659750E-8	-1.000000E-12	1.877660E-9
854.703000	1.780050E-8	-1.782500E-8	-1.500000E-12	2.001285E-9	856.566000	2.021100E-8	-2.007600E-8	5.000000E-13	1.883090E-9	858.432000	2.394000E-8	-2.408800E-8	-5.000000E-13	1.897525E-9	860.292000	2.345900E-8	-2.319350E-8	-5.000000E-13	1.966530E-9	862.178000	2.732500E-8	-2.728500E-8	-5.000000E-13	1.910235E-9
864.093000	1.791950E-8	-1.775250E-8	-1.500000E-12	1.994695E-9	865.973000	1.989650E-8	-1.979950E-8	0.000000	1.878760E-9	867.827000	2.428150E-8	-2.406100E-8	0.000000	1.923315E-9	869.671000	2.375950E-8	-2.357800E-8	0.000000	1.987605E-9	871.517000	2.682200E-8	-2.640150E-8	5.000000E-13	1.868900E-9
873.418000	1.809450E-8	-1.821050E-8	-1.500000E-12	1.928580E-9	875.298000	2.042000E-8	-2.027150E-8	5.000000E-13	2.011255E-9	877.154000	2.419900E-8	-2.389100E-8	-5.000000E-13	1.917670E-9	879.023000	2.364800E-8	-2.319950E-8	-5.000000E-13	1.879290E-9	880.884000	2.718850E-8	-2.713700E-8	0.000000	1.878175E-9
882.798000	1.828250E-8	-1.821850E-8	5.000000E-13	1.940030E-9	884.667000	1.985400E-8	-1.970800E-8	0.000000	1.840565E-9	886.512000	2.444850E-8	-2.426600E-8	-5.000000E-13	1.921235E-9	888.396000	2.382750E-8	-2.364800E-8	-2.000000E-12	2.003565E-9	890.274000	2.695050E-8	-2.667150E-8	-5.000000E-13	1.883580E-9
892.173000	1.774600E-8	-1.733700E-8	-2.000000E-12	1.997515E-9	894.054000	2.039100E-8	-2.018650E-8	-2.500000E-12	1.899155E-9	895.942000	2.442150E-8	-2.426600E-8	-1.500000E-12	1.901620E-9	897.823000	2.335000E-8	-2.339700E-8	-1.500000E-12	1.904885E-9	899.706000	2.747250E-8	-2.728050E-8	5.000000E-13	1.907180E-9
901.609000	1.837800E-8	-1.808500E-8	0.000000	2.012020E-9	903.453000	1.985450E-8	-1.973200E-8	-5.000000E-13	1.905305E-9	905.319000	2.439450E-8	-2.431300E-8	0.000000	1.910810E-9	907.201000	2.370550E-8	-2.346850E-8	-5.000000E-13	1.951300E-9	909.061000	2.719600E-8	-2.640950E-8	5.000000E-13	1.945390E-9
910.959000	1.788850E-8	-1.809700E-8	-5.000000E-13	1.932735E-9	912.820000	2.041700E-8	-2.022500E-8	0.000000	1.989380E-9	914.667000	2.448800E-8	-2.426050E-8	-5.000000E-13	1.904465E-9	916.531000	2.373450E-8	-2.348600E-8	0.000000	1.923420E-9	918.380000	2.718600E-8	-2.695450E-8	0.000000	1.981120E-9
920.252000	1.795750E-8	-1.773700E-8	5.000000E-13	1.973900E-9	922.121000	2.047500E-8	-2.011800E-8	0.000000	1.896010E-9	923.973000	2.447650E-8	-2.404650E-8	0.000000	1.985475E-9	925.854000	2.376100E-8	-2.370600E-8	-5.000000E-13	1.946600E-9	927.724000	2.676650E-8	-2.689200E-8	-1.000000E-12	1.894675E-9
929.617000	1.803850E-8	-1.776500E-8	0.000000	1.916755E-9	931.495000	2.061050E-8	-2.042650E-8	-1.500000E-12	1.917730E-9	933.360000	2.459150E-8	-2.447800E-8	0.000000	1.907460E-9	935.240000	2.400950E-8	-2.377300E-8	-2.500000E-12	1.904920E-9	937.121000	2.770700E-8	-2.739050E-8	5.000000E-13	1.967460E-9
939.016000	1.794800E-8	-1.794500E-8	-1.000000E-12	1.947465E-9	940.880000	2.034650E-8	-2.016700E-8	-2.500000E-12	1.942850E-9	942.761000	2.436150E-8	-2.424550E-8	0.000000	1.897295E-9	944.606000	2.394400E-8	-2.385750E-8	-2.000000E-12	1.877820E-9	946.494000	2.750800E-8	-2.750050E-8	-1.000000E-12	1.818660E-9
948.408000	1.814550E-8	-1.785500E-8	0.000000	1.908150E-9	950.267000	2.047700E-8	-2.031600E-8	-1.000000E-12	1.950220E-9	952.146000	2.426550E-8	-2.419600E-8	-3.000000E-12	1.896150E-9	954.026000	2.352300E-8	-2.331000E-8	-5.000000E-13	1.899850E-9	955.889000	2.800000E-8	-2.798150E-8	0.000000	1.892110E-9
957.776000	1.801550E-8	-1.796550E-8	0.000000	1.977765E-9	959.621000	2.049850E-8	-2.033650E-8	0.000000	1.975950E-9	961.469000	2.467250E-8	-2.434500E-8	5.000000E-13	1.892260E-9	963.332000	2.333900E-8	-2.334650E-8	5.000000E-13	1.882825E-9	965.195000	2.835650E-8	-2.800450E-8	0.000000	1.874660E-9
967.077000	1.803550E-8	-1.792500E-8	0.000000	1.963945E-9	968.921000	2.024950E-8	-1.996550E-8	-1.000000E-12	1.918600E-9	970.792000	2.460600E-8	-2.457500E-8	0.000000	1.871285E-9	972.637000	2.370600E-8	-2.313850E-8	-1.000000E-12	1.959335E-9	974.500000	2.809950E-8	-2.809250E-8	-5.000000E-13	1.878815E-9
976.398000	1.798400E-8	-1.793200E-8	-1.000000E-12	1.905720E-9	978.264000	2.053100E-8	-2.041650E-8	-1.000000E-12	1.863090E-9	980.144000	2.507100E-8	-2.473850E-8	-5.000000E-13	1.873275E-9	982.007000	2.363200E-8	-2.347850E-8	0.000000	1.869655E-9	983.863000	2.837450E-8	-2.818700E-8	0.000000	1.938565E-9
985.740000	1.778100E-8	-1.777850E-8	-1.000000E-12	1.913295E-9	987.604000	2.034350E-8	-2.020800E-8	0.000000	1.877510E-9	989.457000	2.480350E-8	-2.442600E-8	0.000000	1.908405E-9	991.335000	2.368300E-8	-2.345450E-8	-5.000000E-13	1.963180E-9	993.202000	2.761650E-8	-2.739800E-8	-1.000000E-12	1.962115E-9
995.092000	1.786650E-8	-1.782200E-8	-1.000000E-12	1.907315E-9	996.983000	2.044150E-8	-2.007350E-8	-2.000000E-12	1.888950E-9	998.863000	2.483750E-8	-2.470650E-8	5.000000E-13	1.881590E-9	1000.728000	2.385050E-8	-2.375700E-8	0.000000	1.982690E-9	1002.612000	2.805400E-8	-2.767950E-8	-1.000000E-12	2.010100E-9
1004.505000	1.830150E-8	-1.809900E-8	-2.000000E-12	1.992920E-9	1006.386000	2.067450E-8	-2.037950E-8	-1.000000E-12	1.981555E-9	1008.253000	2.482400E-8	-2.482900E-8	0.000000	1.909130E-9	1010.101000	2.372400E-8	-2.344300E-8	0.000000	1.926440E-9	1011.948000	2.830800E-8	-2.833200E-8	0.000000	1.988195E-9
1013.828000	1.804800E-8	-1.786300E-8	-1.500000E-12	2.015810E-9	1015.708000	2.043000E-8	-2.020300E-8	0.000000	2.011095E-9	1017.556000	2.470500E-8	-2.456750E-8	5.000000E-13	1.994430E-9	1019.415000	2.408650E-8	-2.389200E-8	-1.000000E-12	1.917945E-9	1021.282000	2.837200E-8	-2.797200E-8	-1.000000E-12	1.923190E-9
1023.177000	1.830450E-8	-1.830000E-8	-1.000000E-12	1.928210E-9	1025.047000	2.033450E-8	-1.995950E-8	0.000000	1.913185E-9	1026.899000	2.515250E-8	-2.485900E-8	-5.000000E-13	1.920025E-9	1028.768000	2.398600E-8	-2.385300E-8	0.000000	1.918755E-9	1030.620000	2.810050E-8	-2.795950E-8	-5.000000E-13	1.960455E-9
1032.512000	1.838950E-8	-1.803850E-8	0.000000	1.891845E-9	1034.391000	2.087400E-8	-2.076100E-8	0.000000	1.905510E-9	1036.237000	2.403850E-8	-2.400400E-8	0.000000	1.910330E-9	1038.083000	2.424100E-8	-2.408700E-8	-1.500000E-12	1.888790E-9	1039.972000	2.851300E-8	-2.806950E-8	-5.000000E-13	1.887355E-9
1041.867000	1.861350E-8	-1.845350E-8	1.000000E-12	1.881035E-9	1043.753000	2.056600E-8	-2.039950E-8	-5.000000E-13	1.919040E-9	1045.620000	2.528950E-8	-2.515800E-8	0.000000	1.873620E-9	1047.466000	2.381850E-8	-2.345550E-8	-1.000000E-12	1.882075E-9	1049.347000	2.815500E-8	-2.777500E-8	-5.000000E-13	1.884665E-9
1051.257000	1.845550E-8	-1.846800E-8	5.000000E-13	1.985610E-9	1053.119000	2.067600E-8	-2.042200E-8	-5.000000E-13	1.953240E-9	1054.981000	2.503250E-8	-2.458250E-8	-1.000000E-12	1.947830E-9	1056.845000	2.489450E-8	-2.446300E-8	0.000000	1.977645E-9	1058.693000	2.828600E-8	-2.824350E-8	-1.000000E-12	1.987185E-9
1060.605000	1.851200E-8	-1.832950E-8	0.000000	1.935435E-9	1062.485000	2.148100E-8	-2.110300E-8	-2.000000E-12	1.894780E-9	1064.365000	2.506100E-8	-2.479100E-8	-1.000000E-12	1.881250E-9	1066.244000	2.444800E-8	-2.420950E-8	-1.000000E-12	1.889070E-9	1068.110000	2.872200E-8	-2.862850E-8	5.000000E-13	1.936850E-9
1070.006000	1.822900E-8	-1.819450E-8	0.000000	1.890325E-9	1071.888000	2.096900E-8	-2.070900E-8	-1.000000E-12	1.884350E-9	1073.750000	2.544750E-8	-2.533700E-8	-2.500000E-12	1.933925E-9	1075.631000	2.450550E-8	-2.443000E-8	5.000000E-13	1.945070E-9	1077.492000	2.853600E-8	-2.825300E-8	-5.000000E-13	1.932400E-9
1079.384000	1.840950E-8	-1.817450E-8	-1.000000E-12	1.884885E-9	1081.264000	2.124800E-8	-2.101650E-8	-1.500000E-12	1.888575E-9	1083.143000	2.563700E-8	-2.533600E-8	-1.000000E-12	1.874415E-9	1085.023000	2.430100E-8	-2.427250E-8	-5.000000E-13	1.905165E-9	1086.890000	2.816300E-8	-2.829850E-8	5.000000E-13	1.990940E-9
1088.785000	1.855000E-8	-1.850550E-8	0.000000	1.956050E-9	1090.663000	2.081250E-8	-2.073950E-8	-1.000000E-12	1.930460E-9	1092.527000	2.465850E-8	-2.437200E-8	-1.500000E-12	1.904940E-9	1094.414000	2.429200E-8	-2.423700E-8	-2.500000E-12	2.001860E-9	1096.286000	2.859550E-8	-2.813600E-8	-5.000000E-13	1.953410E-9
1098.184000	1.849800E-8	-1.814100E-8	-2.000000E-12	1.962690E-9	1100.045000	2.088700E-8	-2.071050E-8	-5.000000E-13	1.953795E-9	1101.909000	2.541450E-8	-2.510450E-8	-1.000000E-12	1.894605E-9	1103.776000	2.401000E-8	-2.359000E-8	0.000000	1.880565E-9	1105.620000	2.874950E-8	-2.846550E-8	-2.000000E-12	1.928010E-9
1107.509000	1.820950E-8	-1.823150E-8	-1.000000E-12	1.933345E-9	1109.394000	2.102750E-8	-2.079750E-8	0.000000	1.883070E-9	1111.275000	2.497250E-8	-2.488000E-8	0.000000	1.895185E-9	1113.124000	2.396600E-8	-2.350200E-8	0.000000	1.877830E-9	1114.972000	2.842550E-8	-2.824350E-8	0.000000	1.979585E-9
1116.850000	1.816550E-8	-1.784500E-8	-1.000000E-12	1.955295E-9	1118.713000	2.063100E-8	-2.048500E-8	-5.000000E-13	1.903410E-9	1120.585000	2.498100E-8	-2.474050E-8	-1.000000E-12	1.892260E-9	1122.448000	2.451650E-8	-2.429900E-8	-1.500000E-12	1.899070E-9	1124.331000	2.823750E-8	-2.806000E-8	0.000000	1.907305E-9
1126.207000	1.838750E-8	-1.829150E-8	-1.000000E-12	1.912415E-9	1128.071000	2.094050E-8	-2.073250E-8	-1.500000E-12	1.896480E-9	1129.953000	2.485050E-8	-2.475500E-8	-1.000000E-12	1.902885E-9	1131.832000	2.449750E-8	-2.449150E-8	-5.000000E-13	1.900090E-9	1133.712000	2.864750E-8	-2.853250E-8	0.000000	1.917955E-9
1135.588000	1.851200E-8	-1.836200E-8	0.000000	1.903935E-9	1137.470000	2.063050E-8	-2.058150E-8	-5.000000E-13	1.948050E-9	1139.328000	2.549850E-8	-2.538900E-8	0.000000	1.891580E-9	1141.173000	2.461950E-8	-2.453000E-8	-5.000000E-13	1.897180E-9	1143.062000	2.831250E-8	-2.806400E-8	5.000000E-13	1.902685E-9
1144.952000	1.884750E-8	-1.849500E-8	-5.000000E-13	2.002995E-9	1146.815000	2.126750E-8	-2.107250E-8	-1.000000E-12	1.910165E-9	1148.684000	2.543600E-8	-2.525650E-8	-5.000000E-13	1.953580E-9	1150.547000	2.432000E-8	-2.415500E-8	-5.000000E-13	1.985955E-9	1152.412000	2.842550E-8	-2.823500E-8	-1.000000E-12	2.002990E-9
1154.305000	1.867900E-8	-1.876000E-8	0.000000	1.912380E-9	1156.162000	2.084900E-8	-2.071900E-8	-1.000000E-12	1.920480E-9	1158.040000	2.581350E-8	-2.554300E-8	5.000000E-13	1.907310E-9	1159.903000	2.460000E-8	-2.437700E-8	-2.000000E-12	1.966475E-9	1161.783000	2.774750E-8	-2.748300E-8	5.000000E-13	1.972835E-9
1163.695000	1.849150E-8	-1.850950E-8	-5.000000E-13	1.956200E-9	1165.557000	2.084100E-8	-2.053150E-8	1.000000E-12	1.933595E-9	1167.421000	2.574700E-8	-2.555500E-8	-1.000000E-12	1.889770E-9	1169.287000	2.490600E-8	-2.459500E-8	-1.500000E-12	1.980010E-9	1171.152000	2.894800E-8	-2.847200E-8	-5.000000E-13	1.905840E-9
1173.051000	1.843950E-8	-1.806600E-8	5.000000E-13	1.928705E-9	1174.921000	2.072300E-8	-2.040100E-8	-1.500000E-12	1.914135E-9	1176.801000	2.605200E-8	-2.589250E-8	-2.000000E-12	1.912105E-9	1178.681000	2.499950E-8	-2.474250E-8	0.000000	1.912495E-9	1180.527000	2.896200E-8	-2.841800E-8	-1.000000E-12	1.913050E-9
1182.436000	1.922350E-8	-1.902050E-8	-1.500000E-12	1.908785E-9	1184.322000	2.132900E-8	-2.106000E-8	0.000000	1.931615E-9	1186.202000	2.602300E-8	-2.591600E-8	1.000000E-12	1.909155E-9	1188.064000	2.492850E-8	-2.487750E-8	-1.500000E-12	1.930005E-9	1189.945000	2.842550E-8	-2.831150E-8	1.000000E-12	1.940300E-9
1191.855000	1.890700E-8	-1.857550E-8	-5.000000E-13	1.935845E-9	1193.721000	2.090400E-8	-2.081600E-8	0.000000	1.917965E-9	1195.572000	2.606000E-8	-2.610150E-8	0.000000	1.991275E-9	1197.452000	2.492200E-8	-2.451900E-8	5.000000E-13	1.990555E-9	1199.317000	2.836150E-8	-2.802450E-8	-1.000000E-12	1.913055E-9
1201.218000	1.882600E-8	-1.880350E-8	-5.000000E-13	1.993015E-9	1203.071000	2.101300E-8	-2.077300E-8	-5.000000E-13	1.960095E-9	1204.933000	2.623550E-8	-2.586150E-8	-1.000000E-12	1.919965E-9	1206.823000	2.444300E-8	-2.453100E-8	-5.000000E-13	1.898050E-9	1208.687000	2.879400E-8	-2.882450E-8	-1.500000E-12	1.889005E-9
1210.582000	1.880950E-8	-1.900450E-8	-1.500000E-12	1.930725E-9	1212.447000	2.108850E-8	-2.125000E-8	-1.000000E-12	1.902670E-9	1214.314000	2.638300E-8	-2.614200E-8	-5.000000E-13	1.937890E-9	1216.177000	2.434350E-8	-2.402450E-8	5.000000E-13	1.911840E-9	1218.068000	2.920850E-8	-2.896700E-8	-1.000000E-12	1.884745E-9
1219.990000	1.931200E-8	-1.910750E-8	0.000000	1.918125E-9	1221.844000	2.124300E-8	-2.109150E-8	-1.000000E-12	1.910630E-9	1223.727000	2.624950E-8	-2.596800E-8	-5.000000E-13	1.886655E-9	1225.594000	2.477350E-8	-2.442900E-8	-1.000000E-12	1.884025E-9	1227.457000	2.898600E-8	-2.857350E-8	-1.500000E-12	1.948380E-9
1229.372000	1.932850E-8	-1.904100E-8	-1.000000E-12	1.898585E-9	1231.255000	2.182600E-8	-2.158550E-8	-2.000000E-12	1.920760E-9	1233.119000	2.613900E-8	-2.596500E-8	-2.000000E-12	1.952470E-9	1234.999000	2.507300E-8	-2.478150E-8	-2.000000E-12	1.958395E-9	1236.880000	2.854050E-8	-2.845350E-8	-2.000000E-12	1.966260E-9
1238.789000	1.957050E-8	-1.929450E-8	0.000000	1.907345E-9	1240.668000	2.168700E-8	-2.164850E-8	0.000000	1.869490E-9	1242.519000	2.643450E-8	-2.599000E-8	-1.500000E-12	1.951065E-9	1244.386000	2.451900E-8	-2.457000E-8	-5.000000E-13	1.973255E-9	1246.245000	2.887150E-8	-2.821200E-8	-5.000000E-13	1.891285E-9
1248.147000	1.951650E-8	-1.927350E-8	-5.000000E-13	1.995515E-9	1250.025000	2.166050E-8	-2.146650E-8	-1.000000E-12	1.973750E-9	1251.891000	2.695050E-8	-2.695500E-8	-2.000000E-12	1.897375E-9	1253.778000	2.525350E-8	-2.485500E-8	-1.500000E-12	1.866615E-9	1255.647000	2.908050E-8	-2.888100E-8	-1.000000E-12	1.922125E-9
1257.540000	1.968250E-8	-1.946900E-8	-1.000000E-12	1.990925E-9	1259.413000	2.197050E-8	-2.146600E-8	-1.500000E-12	1.957970E-9	1261.292000	2.675850E-8	-2.641650E-8	-1.500000E-12	1.927265E-9	1263.164000	2.474350E-8	-2.496450E-8	0.000000	1.995420E-9	1265.005000	2.964350E-8	-2.907250E-8	-2.000000E-12	1.973900E-9
1266.914000	1.943350E-8	-1.951100E-8	0.000000	1.912930E-9	1268.765000	2.160900E-8	-2.140800E-8	-5.000000E-13	1.889265E-9	1270.634000	2.658750E-8	-2.641800E-8	0.000000	1.889145E-9	1272.479000	2.495500E-8	-2.495150E-8	-1.500000E-12	1.906960E-9	1274.342000	2.938250E-8	-2.912600E-8	-5.000000E-13	1.943745E-9
1276.238000	1.988050E-8	-1.981950E-8	-1.500000E-12	1.903445E-9	1278.118000	2.238100E-8	-2.201550E-8	0.000000	1.891170E-9	1279.963000	2.614350E-8	-2.616300E-8	-1.000000E-12	1.872750E-9	1281.835000	2.526550E-8	-2.503300E-8	-1.000000E-12	1.877125E-9	1283.716000	2.926200E-8	-2.900400E-8	-1.500000E-12	1.886425E-9
1285.611000	2.001800E-8	-1.972850E-8	-1.000000E-12	1.880995E-9	1287.477000	2.156050E-8	-2.140350E-8	-2.000000E-12	1.914575E-9	1289.356000	2.647150E-8	-2.659500E-8	-2.000000E-12	1.920755E-9	1291.236000	2.502000E-8	-2.487400E-8	-1.000000E-12	1.909885E-9	1293.098000	2.874900E-8	-2.841950E-8	-5.000000E-13	1.935535E-9
1294.995000	2.005600E-8	-1.941700E-8	-5.000000E-13	1.901455E-9	1296.856000	2.187700E-8	-2.149500E-8	0.000000	1.890035E-9	1298.701000	2.670900E-8	-2.653850E-8	-5.000000E-13	1.956560E-9	1300.566000	2.522800E-8	-2.517750E-8	-2.500000E-12	1.990430E-9	1302.445000	2.888400E-8	-2.855300E-8	0.000000	1.964000E-9
1304.326000	1.936500E-8	-1.940050E-8	0.000000	1.870605E-9	1306.184000	2.205600E-8	-2.174150E-8	-1.000000E-12	1.881005E-9	1308.049000	2.692000E-8	-2.671700E-8	1.000000E-12	1.907875E-9	1309.928000	2.501400E-8	-2.508050E-8	-5.000000E-13	1.873700E-9	1311.793000	2.920050E-8	-2.884000E-8	-2.000000E-12	1.885725E-9
1313.707000	1.948000E-8	-1.938600E-8	0.000000	1.893650E-9	1315.555000	2.165750E-8	-2.152850E-8	-1.000000E-12	1.873585E-9	1317.434000	2.705250E-8	-2.679850E-8	0.000000	1.871665E-9	1319.280000	2.514350E-8	-2.486300E-8	5.000000E-13	1.903170E-9	1321.143000	2.973750E-8	-2.967450E-8	0.000000	1.908050E-9
